vocabulary,originalEntry,explanation,example,pinYin,location,place,source,toggle,whichCounty,whichTown
打耳光不肯放(打耳光不肯放),打耳光不肯放,通常指某种特别美味可口的食物。（通常指某種特別美味可口的食物。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打醮(打醮),打醮,"村民们遭受旱、涝、虫等自然灾害时,祈求上天保佑的一种祭祀活动。（村民們遭受旱、澇、蟲等自然災害時,祈求上天保佑的一種祭祀活動。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打莲湘(打蓮湘),打蓮湘,当地的一种民间文艺活动。（當地的一種民間文藝活動。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打闷包(打悶包),打悶包,"不说明事情的真相,让他人都蒙在鼓里。（不說明事情的真相,讓他人都蒙在鼓裏。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打棚(打棚),打棚,成心捣乱的意思。（成心搗亂的意思。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打碎水缸隔壁洇(打碎水缸隔壁洇),打碎水缸隔壁洇,"说的是这一件事，指的却是另一件事,暗示的意思。（說的是這一件事，指的卻是另一件事,暗示的意思。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打桶(打桶),打桶,起新做一只木桶。当地人对圆作师傅有时称其为“打桶的”。（起新做一只木桶。當地人對圓作師傅有時稱其爲“打桶的”。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打拖拉机(打拖拉機),打拖拉機,用拖拉机耕地的俗称。（用拖拉機耕地的俗稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打围墙(打圍牆),打圍牆,就是砌围墙。（就是砌圍牆。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打相打(打相打),打相打,打架的俗称。（打架的俗稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
打圆场(打圓場),打圓場,将两个针锋相对的人劝开的行为。有时也指化解难堪局面的人的语言或行为。（將兩個針鋒相對的人勸開的行爲。有時也指化解難堪局面的人的語言或行爲。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
大锅饭(大鍋飯),大鍋飯,当地人对于以前集体化生产，尤其是“农业学大寨”实行以后的一种比喻性称谓。（當地人對於以前集體化生產，尤其是“農業學大寨”實行以後的一種比喻性稱謂。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
大哭小喊(大哭小喊),大哭小喊,"以前不实行计划生育时,人们对生了一大群孩子吵吵闹闹情景的描述。（以前不實行計劃生育時,人們對生了一大群孩子吵吵鬧鬧情景的描述。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
大佬(大佬),大佬,哥哥（哥哥）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,青浦商榻志,TRUE,qingpu,qingpu_shangta
大难勿死，必有后福(大難勿死，必有後福),大難不死，必有後福,人们的带有迷信的说法，以为人一旦历经死亡威胁而能死里逃生，说明天也不让其死，以后定有发迹之时。（人們的帶有迷信的說法，以爲人一旦歷經死亡威脅而能死裏逃生，說明天也不讓其死，以後定有發跡之時。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
"大暑一日西北风,大寒三日断船行(大暑一日西北風,大寒三日斷船行)","大暑一日西北風,大寒三日斷船行","当地上了年纪的人认为, 大伏天里一般不会刮西北风的，如果在大暑的时候刮一整天的西北风,到了冬天的大寒节气里将会十分寒冷,河面连续结冰而不能通行船只。（當地上了年紀的人認爲,大伏天裏一般不會刮西北風的，如果在大暑的時候刮一整天的西北風,到了冬天的大寒節氣裏將會十分寒冷,河面連續結冰而不能通行船隻。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
大姨(大姨),大姨,母亲的姐姐（母親的姐姐）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,青浦商榻志,TRUE,qingpu,qingpu_shangta
担待(擔待),擔待,原谅别人的过错。（原諒別人的過錯。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
弹开(彈開),彈開,毫无商量的余地。（毫無商量的餘地。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
弹眼绿睛(彈眼綠睛),彈眼落睛,比喻貌相十分的凶横。常用于怒气冲冲地训斥他人的行为。（比喻貌相十分的兇橫。常用於怒氣衝衝地訓斥他人的行爲。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
捣浆糊(搗漿糊),搗糨糊,一层意思是不肯用心去做好一件事，另一层意思是以次充好蒙混过关。（一層意思是不肯用心去做好一件事，另一層意思是以次充好蒙混過關。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
倒拔蛇(倒拔蛇),倒拔蛇,"不能顺著事情的发展规律做,干起事来不顺手,十分吃力的感觉。（不能順著事情的發展規律做,幹起事來不順手,十分吃力的感覺。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
倒插门(倒插門),倒插門,男方到女方家做上门女婿的别称。（男方到女方家做上門女婿的別稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
得（粘）手货(得（粘）手貨),得（粘）手貨,"当地方言,粘手音读“得手”，碰上了难缠的人或事称为“得手”。（當地方言,粘手音讀“得手”，碰上了難纏的人或事稱爲“得手”。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
得活两便(得活兩便),得活兩便,处于比较有利的形势，进退都很自如。（處於比較有利的形勢，進退都很自如。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
得著好处还卖乖(得著好處還賣乖),得著好處還賣乖,行动上的既得利益者，但在言语上却还说著许多风凉话。（行動上的既得利益者，但在言語上卻還說著許多風涼話。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
地头蛇(地頭蛇),地頭蛇,称霸一方的十分难缠的人。（稱霸一方的十分難纏的人。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
等人心焦(等人心焦),等人心焦,"等人的时候,时间虽然并不很长,但给人的感觉好像是十分难耐。（等人的時候,時間雖然並不很長,但給人的感覺好像是十分難耐。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
籴米(糴米),糴米,购买大米的行为。（購買大米的行爲。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
垫刀头(墊刀頭),墊刀頭,代人受过的俗称。（代人受過的俗稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
刁钻促掐(刁鑽促掐),刁鑽促狹,挖空心思占他人便宜的行为。（挖空心思占他人便宜的行爲。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
吊胃口(吊胃口),吊胃口,制造悬念，引起他人好奇心。（製造懸念，引起他人好奇心。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
调头寸(調頭寸),調頭寸,向人临时借用钱钞的说法。（向人臨時借用錢鈔的說法。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
东北风，雨太公(東北風，雨太公),東北風，雨太公,在秋季里，如果刮东北风，天气肯定会下雨。（在秋季裏，如果刮東北風，天氣肯定會下雨。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
冬吃萝卜夏吃姜，勿用医生开药方(冬吃蘿蔔夏吃薑，勿用醫生開藥方),冬吃蘿蔔夏吃薑，不用醫生開藥方,萝卜和姜都是很好的保健食品，萝卜通气，生姜驱寒湿，常食对人身体有利。（蘿蔔和薑都是很好的保健食品，蘿蔔通氣，生薑驅寒濕，常食對人身體有利。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
冬瓜缠到茄门里(冬瓜纏到茄門裏),冬瓜纏到茄門裏,两件毫不相干的事情被扯到了一起。（兩件毫不相干的事情被扯到了一起。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
洞里赤练蛇(洞裏赤練蛇),洞裏赤練蛇,人们对那些不肯抛头露面，但暗地里为人出阴险毒辣点子的人的称谓。（人們對那些不肯拋頭露面，但暗地裏爲人出陰險毒辣點子的人的稱謂。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
胴疘(胴疘),洞宮,人体肛门的俗称（人體肛門的俗稱）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
抖膀(抖膀),抖膀,对于得意洋洋的人的行为的一种讽刺性描述。（對於得意洋洋的人的行爲的一種諷刺性描述。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
豆腐干过酒省难爲(豆腐乾過酒省難爲),豆腐乾過酒省難爲,当地方言，“难为”就是浪费的意思。豆腐干虽然较为便宜，但作为下酒菜吃得很多，所以是既省又浪费。（當地方言，“難爲”就是浪費的意思。豆腐乾雖然較爲便宜，但作爲下酒菜吃得很多，所以是既省又浪費。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
厾进河里勿见水花(厾進河裏勿見水花),扔進河裏不見水花,比喻做了件得不偿失的蠢事。（比喻做了件得不償失的蠢事。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
独头(獨頭),獨頭,脾气倔翠得近乎固执的人。（脾氣倔翠得近乎固執的人。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
独头子(獨頭子),獨頭子,年纪远远超过结婚年龄但还没有结婚的男人的统称。（年紀遠遠超過結婚年齡但還沒有結婚的男人的統稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
读书读到屁眼里(讀書讀到屁眼裏),讀書讀到屁眼裏,对于某些读了很多年书但却干出无知识勾当的年轻人的讥讽之词。（對於某些讀了很多年書但卻幹出無知識勾當的年輕人的譏諷之詞。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
对劲(對勁),對勁,做事或说话两人之间十分投机。（做事或說話兩人之間十分投機。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
额角头碰着天花板(額角頭碰着天花板),額角頭碰上了天花板,形容人的运气非常的好。（形容人的運氣非常的好。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶积骨里(惡積骨里),惡節骨裏, 比喻某些心计很深的人想出的十分阴毒的办法。（比喻某些心計很深的人想出的十分陰毒的辦法。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶叫(惡叫),惡叫,称呼他人让被称呼人不能接受的称呼法。（稱呼他人讓被稱呼人不能接受的稱呼法。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶驴子(惡驢子),惡驢子,据说驴子有时十分可恶，人若与其在巷中相遇交身而过时，它会成心用身体挤挫人。当地人常将某些刁难他人，给人制造种种不便的人形容为“恶驴子” 。（據說驢子有時十分可惡，人若與其在巷中相遇交身而過時，它會成心用身體擠挫人。當地人常將某些刁難他人，給人製造種種不便的人形容爲“惡驢子” 。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶阴和尚(惡陰和尚),惡陰和尚,指某人的行为十分刁钻刻薄。（指某人的行爲十分刁鑽刻薄。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶阴损(惡陰損),惡陰損,用阴谋去破坏他人的好事情或物体的行为，却又让他人找不到搞破坏的人。（用陰謀去破壞他人的好事情或物體的行爲，卻又讓他人找不到搞破壞的人。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恶有恶报(惡有惡報),惡有惡報,人们对那些十分作恶的人无可奈何，只能用佛教的因果报应来对付。（人們對那些十分作惡的人無可奈何，只能用佛教的因果報應來對付。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
"饿饿撑撑,剩下几根肋棚(餓餓撐撐,剩下幾根肋棚)","餓餓撐撐,剩下幾根肋棚"," 肋棚，人体肋骨的俗称。暴饮暴食，饱一顿饥一顿,很容易得胃病，吸收不好人体就会消瘦。（肋棚，人體肋骨的俗稱。暴飲暴食，飽一頓饑一頓,很容易得胃病，吸收不好人體就會消瘦。）",[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
饿著糖也充饥(餓著糖也充饑),餓了糖也充饑,人在无法可想的时候总会有抵挡的东西来代替。（人在無法可想的時候總會有抵擋的東西來代替。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
恩娘、嬷嬷(恩娘、嬤嬤),恩娘、嬤嬤,姑母（姑母）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,青浦商榻志,TRUE,qingpu,qingpu_shangta
儿子(兒子),伲子,儿子（兒子）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,青浦商榻志,TRUE,qingpu,qingpu_shangta
儿子勿养爷，孙子吃阿爹(兒子勿養爺，孫子吃阿爹),兒子不養爺，孫子吃阿爹,当地的比较传统的风俗习惯，儿子挣来的钱往往很少用来赡养父母，而孙子却经常要到祖父母那里蹭饭吃和讨零花钱用。当地俗称爷爷为阿爹，而爷却是爸爸的简称。（當地的比較傳統的風俗習慣，兒子掙來的錢往往很少用來贍養父母，而孫子卻經常要到祖父母那裏蹭飯吃和討零花錢用。當地俗稱爺爺爲阿爹，而爺卻是爸爸的簡稱。）,[暂无],拼音暂无(IPA暂无),商榻片,青浦·商榻,雪米村民俗志,TRUE,qingpu,qingpu_shangta
